Provider Number,Hospital Name,Address 1,Address 2,Address 3,City,State,ZIP Code,County,Phone Number,Hospital Type,Hospital Ownership,Emergency Services,Full Address,Latitude,Longitude,Services,Insurance Coverage
061327,SOUTHWEST MEMORIAL HOSPITAL,1311 N MILDRED RD,,,CORTEZ,CO,81321,MONTEZUMA,9705656666,Critical Access Hospitals,Voluntary non-profit - Private,Yes,"1311 N MILDRED RD, CORTEZ, CO, 81321",37.3623081,-108.5742649,Physical Therapy,UnitedHealth Group
061328,PAGOSA MOUNTAIN HOSPITAL,95 SOUTH PAGOSA BOULEVARD,,,PAGOSA SPRINGS,CO,81147,ARCHULETA,9707313700,Critical Access Hospitals,Government - Hospital District or Authority,Yes,"95 SOUTH PAGOSA BOULEVARD, PAGOSA SPRINGS, CO, 81147",37.2525744,-107.0783284,Cardiac Care,Progressive Corporation
063301,CHILDRENS HOSPITAL COLORADO,13123 EAST 16TH AVENUE,,,AURORA,CO,80045,ADAMS,7207771234,Childrens,Voluntary non-profit - Private,No,"13123 EAST 16TH AVENUE, AURORA, CO, 80045",39.7422167,-104.8361527,Cancer Treatment,Allstate Corporation
070001,HOSPITAL OF ST RAPHAEL,1450 CHAPEL ST,,,NEW HAVEN,CT,6511,NEW HAVEN,2037893000,Acute Care Hospitals,Voluntary non-profit - Other,Yes,"1450 CHAPEL ST, NEW HAVEN, CT, 6511",41.3105086,-72.9417492,Emergency Surgery,Liberty Mutual Insurance
070002,ST FRANCIS HOSPITAL & MEDICAL CENTER,114 WOODLAND STREET,,,HARTFORD,CT,6105,HARTFORD,8607144000,Acute Care Hospitals,Voluntary non-profit - Church,Yes,"114 WOODLAND STREET, HARTFORD, CT, 6105",41.7741036,-72.6995762,Orthopedics,Travelers Companies
070003,DAY KIMBALL HOSPITAL,320 POMFRET STREET,,,PUTNAM,CT,6260,WINDHAM,8609286541,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"320 POMFRET STREET, PUTNAM, CT, 6260",41.90609295,-71.91302816,Pediatrics,Humana Inc.
070004,SHARON HOSPITAL,"50 HOSPITAL HILL ROAD, PO BOX 789",,,SHARON,CT,6069,LITCHFIELD,8603644228,Acute Care Hospitals,Proprietary,Yes,"50 HOSPITAL HILL ROAD, PO BOX 789, SHARON, CT, 6069",,,Dermatology,Cigna Corporation
070005,WATERBURY HOSPITAL,64 ROBBINS ST,,,WATERBURY,CT,6721,NEW HAVEN,2035736000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"64 ROBBINS ST, WATERBURY, CT, 6721",41.55819323580629,-73.05980868,Psychiatry,Kaiser Permanente
070006,STAMFORD HOSPITAL,30 SHELBURNE ROAD,,,STAMFORD,CT,6904,FAIRFIELD,2032761000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"30 SHELBURNE ROAD, STAMFORD, CT, 6904",,,Neurology,State Farm Group
070007,LAWRENCE & MEMORIAL HOSPITAL,365 MONTAUK AVE,,,NEW LONDON,CT,6320,NEW LONDON,8604420711,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"365 MONTAUK AVE, NEW LONDON, CT, 6320",41.3363582,-72.10472555,Dental Care,State Farm Group
070008,JOHNSON MEMORIAL HOSPITAL,201 CHESTNUT HILL RD,,,STAFFORD SPRINGS,CT,6076,TOLLAND,8606844251,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"201 CHESTNUT HILL RD, STAFFORD SPRINGS, CT, 6076",,,Vision Care,UnitedHealth Group
070010,BRIDGEPORT HOSPITAL,267 GRANT STREET,,,BRIDGEPORT,CT,6610,FAIRFIELD,2033843000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"267 GRANT STREET, BRIDGEPORT, CT, 6610",41.189470850000006,-73.1674697,Hearing Services,Progressive Corporation
070011,CHARLOTTE HUNGERFORD HOSPITAL,540 LITCHFIELD ST,,,TORRINGTON,CT,6790,LITCHFIELD,8604966666,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"540 LITCHFIELD ST, TORRINGTON, CT, 6790",41.792270450000004,-73.13376945,Broken Hand,Allstate Corporation
070012,ROCKVILLE GENERAL HOSPITAL,31 UNION ST,,,ROCKVILLE,CT,6066,TOLLAND,8608725160,Acute Care Hospitals,Voluntary non-profit - Other,Yes,"31 UNION ST, ROCKVILLE, CT, 6066",41.866395,-72.45131974,Stitches,Liberty Mutual Insurance
070015,NEW MILFORD HOSPITAL,21 ELM ST,,,NEW MILFORD,CT,6776,LITCHFIELD,8603552611,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"21 ELM ST, NEW MILFORD, CT, 6776",41.5819171,-73.4097033,Flu Shots,Travelers Companies
070016,SAINT MARYS HOSPITAL,56 FRANKLIN ST,,,WATERBURY,CT,6706,NEW HAVEN,2035746000,Acute Care Hospitals,Voluntary non-profit - Other,Yes,"56 FRANKLIN ST, WATERBURY, CT, 6706",41.5527794,-73.03634778,Physical Therapy,Humana Inc.
070017,MIDSTATE MEDICAL CENTER,435 LEWIS AVE,,,MERIDEN,CT,6450,NEW HAVEN,2036948200,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"435 LEWIS AVE, MERIDEN, CT, 6450",41.54867835,-72.80133316,Cardiac Care,Cigna Corporation
070018,GREENWICH HOSPITAL ASSOCIATION,5 PERRYRIDGE RD,,,GREENWICH,CT,6830,FAIRFIELD,2038633000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"5 PERRYRIDGE RD, GREENWICH, CT, 6830",41.034299,-73.63064635,Cancer Treatment,Kaiser Permanente
070019,"MILFORD HOSPITAL, INC",300 SEASIDE AVENUE,,,MILFORD,CT,6460,NEW HAVEN,2038764000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"300 SEASIDE AVENUE, MILFORD, CT, 6460",41.21654515,-73.06536039,Emergency Surgery,State Farm Group
070020,MIDDLESEX HOSPITAL,28 CRESCENT ST,,,MIDDLETOWN,CT,6457,MIDDLESEX,8603446000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"28 CRESCENT ST, MIDDLETOWN, CT, 6457",41.554399149999995,-72.64722611,Orthopedics,UnitedHealth Group
070021,WINDHAM COMM MEM HOSP & HATCH HOSP,112 MANSFIELD AVE,,,WILLIMANTIC,CT,6226,WINDHAM,8604569116,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"112 MANSFIELD AVE, WILLIMANTIC, CT, 6226",41.71822565,-72.22726575,Pediatrics,Progressive Corporation
070022,YALE-NEW HAVEN HOSPITAL,20 YORK ST,,,NEW HAVEN,CT,6504,NEW HAVEN,2036884242,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"20 YORK ST, NEW HAVEN, CT, 6504",41.3046035,-72.9355941,Dermatology,Allstate Corporation
070024,WILLIAM W BACKUS HOSPITAL,326 WASHINGTON ST,,,NORWICH,CT,6360,NEW LONDON,8608898331,Acute Care Hospitals,Voluntary non-profit - Other,Yes,"326 WASHINGTON ST, NORWICH, CT, 6360",41.54273245,-72.08868695,Psychiatry,Liberty Mutual Insurance
070025,HARTFORD HOSPITAL,80 SEYMOUR STREET,,,HARTFORD,CT,6102,HARTFORD,8605455000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"80 SEYMOUR STREET, HARTFORD, CT, 6102",41.754068849999996,-72.67939019,Neurology,Travelers Companies
070027,MANCHESTER MEMORIAL HOSPITAL,71 HAYNES ST,,,MANCHESTER,CT,6040,HARTFORD,8606474780,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"71 HAYNES ST, MANCHESTER, CT, 6040",41.7816396,-72.52584002,Dental Care,Humana Inc.
070028,ST VINCENT'S MEDICAL CENTER,2800 MAIN ST,,,BRIDGEPORT,CT,6606,FAIRFIELD,2035765551,Acute Care Hospitals,Voluntary non-profit - Church,Yes,"2800 MAIN ST, BRIDGEPORT, CT, 6606",,,Vision Care,Cigna Corporation
070029,BRISTOL HOSPITAL,BREWSTER RD,,,BRISTOL,CT,6010,HARTFORD,8605853000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"BREWSTER RD, BRISTOL, CT, 6010",41.67487666082065,-72.92674155,Hearing Services,Kaiser Permanente
070031,GRIFFIN HOSPITAL,130 DIVISION ST,,,DERBY,CT,6418,NEW HAVEN,2037327500,Acute Care Hospitals,Voluntary non-profit - Other,Yes,"130 DIVISION ST, DERBY, CT, 6418",41.33643485,-73.09051233,Broken Hand,CVS Health Corp Group
070033,DANBURY HOSPITAL,24 HOSPITAL AVE,,,DANBURY,CT,6810,FAIRFIELD,2037977000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"24 HOSPITAL AVE, DANBURY, CT, 6810",41.40521795,-73.44515868,Stitches,State Farm Group
070034,NORWALK HOSPITAL ASSOCIATION,24 STEVENS STREET,,,NORWALK,CT,6856,FAIRFIELD,2038522000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"24 STEVENS STREET, NORWALK, CT, 6856",41.11037511983599,-73.42259452,Flu Shots,UnitedHealth Group
070035,"HOSPITAL OF CENTRAL CONNECTICUT, THE",100 GRAND STREET,,,NEW BRITAIN,CT,6050,HARTFORD,8602245011,Acute Care Hospitals,Voluntary non-profit - Other,Yes,"100 GRAND STREET, NEW BRITAIN, CT, 6050",41.66138145,-72.78671157,Physical Therapy,Progressive Corporation
070036,JOHN DEMPSEY HOSPITAL,263 FARMINGTON AVE,,,FARMINGTON,CT,6032,HARTFORD,8606791145,Acute Care Hospitals,Government - Local,Yes,"263 FARMINGTON AVE, FARMINGTON, CT, 6032",41.7332068,-72.791104,Cardiac Care,Allstate Corporation
070039,MASONIC HOME AND HOSPITAL,22 MASONIC AVE,,,WALLINGFORD,CT,6492,NEW HAVEN,2036795900,Acute Care Hospitals,Voluntary non-profit - Private,No,"22 MASONIC AVE, WALLINGFORD, CT, 6492",41.463340099999996,-72.83575213,Cancer Treatment,Liberty Mutual Insurance
07003F,WEST HAVEN VA MEDICAL CENTER,950 CAMPBELL AVENUE,,,WEST HAVEN                    ,CT,6516,,2039325711,ACUTE CARE - VETERANS ADMINISTRATION,Government Federal,Yes,"950 CAMPBELL AVENUE, WEST HAVEN                    , CT, 6516",41.2836542,-72.95984688,Emergency Surgery,Travelers Companies
070040,HEBREW HOME AND HOSPITAL INC,1 ABRAHMS BOULEVARD,,,WEST HARTFORD,CT,6117,HARTFORD,8605233800,Acute Care Hospitals,Voluntary non-profit - Private,No,"1 ABRAHMS BOULEVARD, WEST HARTFORD, CT, 6117",41.8030929,-72.7290818,Orthopedics,Humana Inc.
073300,CONNECTICUT CHILDRENS MEDICAL CENTER,282 WASHINGTON STREET,,,HARTFORD,CT,6106,HARTFORD,8605459000,Childrens,Voluntary non-profit - Private,Yes,"282 WASHINGTON STREET, HARTFORD, CT, 6106",41.75370945,-72.68162515,Pediatrics,Cigna Corporation
080001,"CHRISTIANA CARE HEALTH SERVICES, INC.",4755 OGLETOWN-STANTON ROAD,,,NEWARK,DE,19718,NEW CASTLE,3027331000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"4755 OGLETOWN-STANTON ROAD, NEWARK, DE, 19718",,,Dermatology,Kaiser Permanente
080003,ST FRANCIS HEALTHCARE,7TH AND CLAYTON STS,,,WILMINGTON,DE,19805,NEW CASTLE,3024214100,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"7TH AND CLAYTON STS, WILMINGTON, DE, 19805",,,Psychiatry,State Farm Group
080004,BAYHEALTH - KENT GENERAL HOSPITAL,640 S STATE STREET,,,DOVER,DE,19901,KENT,3027447001,Acute Care Hospitals,Voluntary non-profit - Other,Yes,"640 S STATE STREET, DOVER, DE, 19901",39.151393350000006,-75.52357109,Neurology,State Farm Group
080006,NANTICOKE MEMORIAL HOSPITAL,801 MIDDLEFORD RD,,,SEAFORD,DE,19973,SUSSEX,3026296611,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"801 MIDDLEFORD RD, SEAFORD, DE, 19973",38.64163605,-75.604395,Dental Care,UnitedHealth Group
080007,BEEBE MEDICAL CENTER,424 SAVANNAH RD,,,LEWES,DE,19958,SUSSEX,3026453300,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"424 SAVANNAH RD, LEWES, DE, 19958",38.77141195,-75.14388955,Vision Care,Progressive Corporation
080009,BAYHEALTH - MILFORD MEMORIAL HOSPITAL,21 WEST CLARKE AVENUE,,,MILFORD,DE,19963,SUSSEX,3024223311,Acute Care Hospitals,Proprietary,Yes,"21 WEST CLARKE AVENUE, MILFORD, DE, 19963",38.9070211,-75.43273584,Hearing Services,Allstate Corporation
08002F,WILMINGTON VA MEDICAL CENTER,1601 KIRKWOOD HIGHWAY,,,WILMINGTON                    ,DE,19805,,3029942511,ACUTE CARE - VETERANS ADMINISTRATION,Government Federal,Yes,"1601 KIRKWOOD HIGHWAY, WILMINGTON                    , DE, 19805",39.7406357,-75.6049335,Broken Hand,Liberty Mutual Insurance
090001,GEORGE WASHINGTON UNIV HOSPITAL,900 23RD ST NW,,,WASHINGTON,DC,20037,DISTRICT OF COLUMBIA,2027164605,Acute Care Hospitals,Voluntary non-profit - Other,Yes,"900 23RD ST NW, WASHINGTON, DC, 20037",38.90137665,-77.05061591,Stitches,Travelers Companies
090003,HOWARD UNIVERSITY HOSPITAL,2041 GEORGIA AVE NW,,,WASHINGTON,DC,20060,DISTRICT OF COLUMBIA,2027456100,Acute Care Hospitals,Voluntary non-profit - Other,Yes,"2041 GEORGIA AVE NW, WASHINGTON, DC, 20060",38.91783385,-77.0201005,Flu Shots,Humana Inc.
090004,GEORGETOWN UNIVERSITY HOSPITAL,3800 RESERVOIR RD,,,WASHINGTON,DC,20007,DISTRICT OF COLUMBIA,2027843000,Acute Care Hospitals,Government - Hospital District or Authority,Yes,"3800 RESERVOIR RD, WASHINGTON, DC, 20007",38.9120487,-77.0752796,Physical Therapy,Cigna Corporation
090005,SIBLEY MEMORIAL HOSPITAL,5255 LOUGHBORO RD NW,,,WASHINGTON,DC,20016,DISTRICT OF COLUMBIA,2025374680,Acute Care Hospitals,Voluntary non-profit - Other,Yes,"5255 LOUGHBORO RD NW, WASHINGTON, DC, 20016",38.9367698,-77.10887954,Cardiac Care,Kaiser Permanente
090006,PROVIDENCE HOSPITAL,1150 VARNUM ST NE,,,WASHINGTON,DC,20017,DISTRICT OF COLUMBIA,2022697000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"1150 VARNUM ST NE, WASHINGTON, DC, 20017",38.9445417,-76.99340684,Cancer Treatment,State Farm Group
090008,UNITED MEDICAL CENTER,1310 SOUTHERN AVENUE  SE,,,WASHINGTON,DC,20032,DISTRICT OF COLUMBIA,2025746611,Acute Care Hospitals,Proprietary,Yes,"1310 SOUTHERN AVENUE  SE, WASHINGTON, DC, 20032",38.83587585,-76.98493751,Emergency Surgery,State Farm Group
090011,WASHINGTON HOSPITAL CENTER,110 IRVING ST NW,,,WASHINGTON,DC,20010,DISTRICT OF COLUMBIA,2028777000,Acute Care Hospitals,Voluntary non-profit - Other,Yes,"110 IRVING ST NW, WASHINGTON, DC, 20010",38.9287492,-77.01476928,Orthopedics,UnitedHealth Group
09002F,WASHINGTON DC VA MEDICAL CENTER,"50 IRVING STREET, N.W.",,,WASHINGTON                    ,DC,20422,,2027458000,ACUTE CARE - VETERANS ADMINISTRATION,Government Federal,Yes,"50 IRVING STREET, N.W., WASHINGTON                    , DC, 20422",,,Pediatrics,Progressive Corporation
093300,CHILDREN'S HOSPITAL NMC,"111 MICHIGAN AVE, NW",,,WASHINGTON,DC,20010,DISTRICT OF COLUMBIA,2028845000,Childrens,Voluntary non-profit - Private,Yes,"111 MICHIGAN AVE, NW, WASHINGTON, DC, 20010",,,Dermatology,Allstate Corporation
100001,SHANDS JACKSONVILLE MEDICAL CENTER,655 W 8TH ST,,,JACKSONVILLE,FL,32209,DUVAL,9042440411,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"655 W 8TH ST, JACKSONVILLE, FL, 32209",30.3484582,-81.66491491,Psychiatry,Liberty Mutual Insurance
100002,BETHESDA MEMORIAL HOSPITAL,2815 S SEACREST BLVD,,,BOYNTON BEACH,FL,33435,PALM BEACH,5617377733,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"2815 S SEACREST BLVD, BOYNTON BEACH, FL, 33435",26.503619675990127,-80.06907664,Neurology,Travelers Companies
100006,ORLANDO HEALTH,1414 S KUHL AVE,,,ORLANDO,FL,32806,ORANGE,3218415111,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"1414 S KUHL AVE, ORLANDO, FL, 32806",28.52570719387419,-81.37655727,Dental Care,Humana Inc.
100007,FLORIDA HOSPITAL,601 E ROLLINS ST,,,ORLANDO,FL,32803,ORANGE,4073031976,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"601 E ROLLINS ST, ORLANDO, FL, 32803",28.573118450000003,-81.3644623,Vision Care,Cigna Corporation
100008,BAPTIST HOSPITAL OF MIAMI INC,8900 N KENDALL DR,,,MIAMI,FL,33176,MIAMI-DADE,7865961960,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"8900 N KENDALL DR, MIAMI, FL, 33176",25.685134249999997,-80.338609,Hearing Services,Kaiser Permanente
100009,UNIVERSITY OF MIAMI HOSPITAL,1400 NW 12TH AVE,,,MIAMI,FL,33136,MIAMI-DADE,3053255511,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"1400 NW 12TH AVE, MIAMI, FL, 33136",25.78841925,-80.2163433,Broken Hand,State Farm Group
100012,LEE MEMORIAL HOSPITAL,2776 CLEVELAND AVE,,,FORT MYERS,FL,33901,LEE,2393321111,Acute Care Hospitals,Government - Hospital District or Authority,Yes,"2776 CLEVELAND AVE, FORT MYERS, FL, 33901",26.6274479,-81.87395776,Stitches,UnitedHealth Group
100014,BERT FISH MEDICAL CENTER,401 PALMETTO ST,,,NEW SMYRNA BEACH,FL,32170,VOLUSIA,3864245000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"401 PALMETTO ST, NEW SMYRNA BEACH, FL, 32170",29.0205548,-80.92197859,Flu Shots,Progressive Corporation
100017,HALIFAX HEALTH MEDICAL CENTER,303 N CLYDE MORRIS BLVD,,,DAYTONA BEACH,FL,32114,VOLUSIA,3862544000,Acute Care Hospitals,Government - Hospital District or Authority,Yes,"303 N CLYDE MORRIS BLVD, DAYTONA BEACH, FL, 32114",29.2002556,-81.05411926,Physical Therapy,Allstate Corporation
100018,NAPLES COMMUNITY HOSPITAL,350 7TH ST N,,,NAPLES,FL,34102,COLLIER,2394365000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"350 7TH ST N, NAPLES, FL, 34102",26.1503028,-81.79918935,Cardiac Care,Liberty Mutual Insurance
100019,HOLMES REGIONAL MEDICAL CENTER,1350 S HICKORY ST,,,MELBOURNE,FL,32901,BREVARD,3214347000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"1350 S HICKORY ST, MELBOURNE, FL, 32901",28.0867284,-80.613631,Cancer Treatment,Travelers Companies
100022,JACKSON MEMORIAL HOSPITAL,1611 NW 12TH AVE,,,MIAMI,FL,33136,MIAMI-DADE,3055851111,Acute Care Hospitals,Government - Hospital District or Authority,Yes,"1611 NW 12TH AVE, MIAMI, FL, 33136",25.791670500000002,-80.21260146,Emergency Surgery,Humana Inc.
100023,CITRUS MEMORIAL HOSPITAL,502 HIGHLAND BLVD,,,INVERNESS,FL,34452,CITRUS,3527261551,Acute Care Hospitals,Government - Hospital District or Authority,Yes,"502 HIGHLAND BLVD, INVERNESS, FL, 34452",28.8339686,-82.3356094,Orthopedics,Cigna Corporation
100025,SACRED HEART HOSPITAL,5151 N 9TH AVE,,,PENSACOLA,FL,32504,ESCAMBIA,8504167000,Acute Care Hospitals,Voluntary non-profit - Other,Yes,"5151 N 9TH AVE, PENSACOLA, FL, 32504",30.4777724,-87.21136549,Pediatrics,Kaiser Permanente
100026,BAY MEDICAL CENTER SACRED HEART HEALTH SYSTEM,615 N BONITA AVE,,,PANAMA CITY,FL,32401,BAY,8507691511,Acute Care Hospitals,Government - Hospital District or Authority,Yes,"615 N BONITA AVE, PANAMA CITY, FL, 32401",30.1596693,-85.64938951,Dermatology,CVS Health Corp Group
100028,PARRISH MEDICAL CENTER,951 N WASHINGTON AVE,,,TITUSVILLE,FL,32796,BREVARD,3212686111,Acute Care Hospitals,Government - Hospital District or Authority,Yes,"951 N WASHINGTON AVE, TITUSVILLE, FL, 32796",28.62946815,-80.82162473,Psychiatry,State Farm Group
100029,NORTH SHORE MEDICAL CENTER,1100 NW 95TH ST,,,MIAMI,FL,33150,MIAMI-DADE,3058356000,Acute Care Hospitals,Proprietary,Yes,"1100 NW 95TH ST, MIAMI, FL, 33150",25.859556050000002,-80.2139204,Neurology,UnitedHealth Group
100030,HEALTH CENTRAL,10000 W COLONIAL DR,,,OCOEE,FL,34761,ORANGE,4072961820,Acute Care Hospitals,Government - State,Yes,"10000 W COLONIAL DR, OCOEE, FL, 34761",28.5493465,-81.52549925,Dental Care,Progressive Corporation
100032,BAYFRONT MEDICAL CENTER INC,701 6TH ST S,,,SAINT PETERSBURG,FL,33701,PINELLAS,7278231234,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"701 6TH ST S, SAINT PETERSBURG, FL, 33701",27.7635581,-82.64298229,Vision Care,Allstate Corporation
100034,MOUNT SINAI MEDICAL CENTER,4300 ALTON RD,,,MIAMI BEACH,FL,33140,MIAMI-DADE,3056742121,Acute Care Hospitals,Proprietary,Yes,"4300 ALTON RD, MIAMI BEACH, FL, 33140",25.81338075,-80.14087345,Hearing Services,Liberty Mutual Insurance
100035,MANATEE MEMORIAL HOSPITAL,206 2ND ST E,,,BRADENTON,FL,34208,MANATEE,9417465111,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"206 2ND ST E, BRADENTON, FL, 34208",27.49728145,-82.56211227,Broken Hand,Travelers Companies
100038,MEMORIAL REGIONAL HOSPITAL,3501 JOHNSON ST,,,HOLLYWOOD,FL,33021,BROWARD,9549872000,Acute Care Hospitals,Government - Hospital District or Authority,Yes,"3501 JOHNSON ST, HOLLYWOOD, FL, 33021",26.01958385,-80.17993681,Stitches,Humana Inc.
100039,BROWARD HEALTH MEDICAL CENTER,1600 S ANDREWS AVE,,,FORT LAUDERDALE,FL,33316,BROWARD,9543554400,Acute Care Hospitals,Government - Hospital District or Authority,Yes,"1600 S ANDREWS AVE, FORT LAUDERDALE, FL, 33316",26.102730299999997,-80.14116662,Flu Shots,Cigna Corporation
100040,ST VINCENT'S MEDICAL CENTER,1 SHIRCLIFF WAY,,,JACKSONVILLE,FL,32204,DUVAL,9043087300,Acute Care Hospitals,Voluntary non-profit - Church,Yes,"1 SHIRCLIFF WAY, JACKSONVILLE, FL, 32204",30.307424400000002,-81.6899628,Physical Therapy,Kaiser Permanente
100043,MEASE HOSPITAL DUNEDIN,601 MAIN STREET,,,DUNEDIN,FL,34698,PINELLAS,7277331111,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"601 MAIN STREET, DUNEDIN, FL, 34698",28.014076,-82.783613,Cardiac Care,State Farm Group
100044,MARTIN MEMORIAL MEDICAL CENTER,200 SE HOSPITAL AVE,,,STUART,FL,34995,MARTIN,7722875200,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"200 SE HOSPITAL AVE, STUART, FL, 34995",27.1997655,-80.24315414,Cancer Treatment,State Farm Group
100045,FLORIDA HOSPITAL DELAND,701 W PLYMOUTH AVE,,,DELAND,FL,32720,VOLUSIA,3869434772,Acute Care Hospitals,Voluntary non-profit - Church,Yes,"701 W PLYMOUTH AVE, DELAND, FL, 32720",29.044208349999998,-81.31761685,Emergency Surgery,UnitedHealth Group
100046,FLORIDA HOSPITAL ZEPHYRHILLS,7050 GALL BLVD,,,ZEPHYRHILLS,FL,33541,PASCO,8137880411,Acute Care Hospitals,Voluntary non-profit - Church,Yes,"7050 GALL BLVD, ZEPHYRHILLS, FL, 33541",28.25985061111111,-82.1882634,Orthopedics,Progressive Corporation
100047,CHARLOTTE REGIONAL MEDICAL CENTER,809 E MARION AVE,,,PUNTA GORDA,FL,33950,CHARLOTTE,9416393131,Acute Care Hospitals,Proprietary,Yes,"809 E MARION AVE, PUNTA GORDA, FL, 33950",26.94086125,-82.04038592,Pediatrics,Allstate Corporation
100048,JAY HOSPITAL,14114 ALABAMA ST,,,JAY,FL,32565,SANTA ROSA,8506754532,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"14114 ALABAMA ST, JAY, FL, 32565",30.9498177,-87.15083048,Dermatology,Liberty Mutual Insurance
100049,HIGHLANDS REGIONAL MEDICAL CENTER,3600 S HIGHLANDS AVE,,,SEBRING,FL,33870,HIGHLANDS,8633856101,Acute Care Hospitals,Proprietary,Yes,"3600 S HIGHLANDS AVE, SEBRING, FL, 33870",27.4651344,-81.43288009,Psychiatry,Travelers Companies
100050,PALM SPRINGS GENERAL HOSPITAL,1475 W 49TH ST,,,HIALEAH,FL,33012,MIAMI-DADE,3055582500,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"1475 W 49TH ST, HIALEAH, FL, 33012",25.86667009,-80.31241203,Neurology,Humana Inc.
100051,SOUTH LAKE HOSPITAL,1900 DON WICKHAM DR,,,CLERMONT,FL,34711,LAKE,3523944071,Acute Care Hospitals,Government - Hospital District or Authority,Yes,"1900 DON WICKHAM DR, CLERMONT, FL, 34711",28.55246205,-81.72014001,Dental Care,Cigna Corporation
100052,WINTER HAVEN HOSPITAL,200 AVE F NE,,,WINTER HAVEN,FL,33881,POLK,8632931121,Acute Care Hospitals,Voluntary non-profit - Private,Yes,"200 AVE F NE, WINTER HAVEN, FL, 33881",28.0287621,-81.72563127,Vision Care,Kaiser Permanente
100053,HIALEAH HOSPITAL,651 E 25TH ST,,,HIALEAH,FL,33013,MIAMI-DADE,3056936100,Acute Care Hospitals,Proprietary,Yes,"651 E 25TH ST, HIALEAH, FL, 33013",25.845535650000002,-80.26862208,Hearing Services,State Farm Group
100054,TWIN CITIES HOSPITAL,2190 HWY 85 N,,,NICEVILLE,FL,32578,OKALOOSA,8506784131,Acute Care Hospitals,Proprietary,Yes,"2190 HWY 85 N, NICEVILLE, FL, 32578",,,Broken Hand,State Farm Group
